"","region","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019","X2020","X2021","X2022","X2023","X2024","X2025","X2026","X2027","X2028","X2029","X2030","X2031","X2032","X2033","X2034","X2035","X2036","X2037","X2038","X2039","X2040","X2041","X2042","X2043","X2044","X2045","X2046","X2047","X2048","X2049","X2050"
"144","TUR",11.43122533,11.64514645,11.86307084,12.08507341,12.31123048,12.5416198,12.97578271,13.42497537,13.88971808,14.37054915,14.86802551,15.35180141,15.8513184,16.36708868,16.8996411,17.44952171,17.93069314,18.42513289,18.93320685,19.45529098,19.9917716,20.47361726,20.96707647,21.47242913,21.9899619,22.51996834,23.01145194,23.51366184,24.02683214,24.55120205,25.08701598,25.61918743,26.16264785,26.7176367,27.28439854,27.86318312,28.42296591,28.99399498,29.57649625,30.17070021,30.77684198,31.3651354,31.96467394,32.57567255,33.19835028,33.83293037
"145","TZA",1.038256049,1.078370737,1.12003532,1.163309681,1.208256017,1.254938926,1.299231325,1.345087001,1.392561128,1.44171083,1.492595243,1.554790311,1.619576989,1.687063269,1.75736164,1.830589279,1.919567177,2.012869947,2.110707807,2.213301188,2.320881238,2.431311996,2.546997203,2.668186873,2.795142917,2.928139705,3.059275857,3.196284916,3.339429899,3.4889856,3.645239124,3.804161486,3.970012425,4.143094006,4.323721466,4.512223785,4.707067747,4.910325336,5.122359864,5.343550331,5.574292103,5.811619532,6.059051259,6.317017478,6.585966699,6.866366527
"146","UGA",0.925423587,0.966384855,1.009159157,1.053826744,1.100471415,1.149180682,1.180742393,1.213170932,1.246490105,1.280724374,1.315898871,1.369933836,1.426187648,1.484751418,1.545720003,1.60919215,1.680679246,1.7553421,1.833321793,1.914765673,1.999827633,2.087968251,2.179993588,2.276074859,2.376390827,2.481128131,2.587252206,2.697915473,2.813312086,2.933644501,3.059123836,3.194849544,3.336597064,3.484633569,3.639238085,3.800702018,3.973980083,4.155158079,4.344596174,4.542670955,4.749776176,4.969339253,5.199051851,5.439383139,5.690823977,5.953887915
"147","UKP",32.95683643,32.85887902,32.76121277,32.66383681,32.56675028,32.46995232,32.78361457,33.10030682,33.42005835,33.7428987,34.06885771,34.69208151,35.32670599,35.97293969,36.63099498,37.30108813,37.84179064,38.39033097,38.94682274,39.5113812,40.08412328,40.5922862,41.10689131,41.62802028,42.15575582,42.69018168,43.21304375,43.74230974,44.2780581,44.82036821,45.36932044,45.95458046,46.54739028,47.1478473,47.75605016,48.37209877,49.00318009,49.64249473,50.29015013,50.9462551,51.61091986,52.23216718,52.86089253,53.49718593,54.14113847,54.79284236
"148","UKR",5.691486868,5.766971951,5.843458178,5.920958826,5.999487351,6.079057384,6.341510375,6.615294328,6.900898439,7.198833023,7.509630427,7.816305829,8.135505124,8.467739757,8.81354206,9.173466105,9.552639681,9.947485915,10.35865262,10.78681437,11.23267365,11.67112022,12.12668074,12.60002322,13.09184174,13.60285748,14.08400408,14.58216931,15.09795515,15.63198484,16.18490369,16.6961333,17.22351102,17.76754693,18.3287672,18.90771463,19.43394554,19.97482227,20.53075244,21.10215499,21.68946057,22.23217772,22.78847482,23.35869168,23.9431766,24.54228659
"149","URY",9.539335011,10.08469088,10.66122429,11.27071763,11.91505521,12.59622903,13.08436235,13.59141198,14.11811096,14.66522077,15.23353236,15.75775312,16.30001352,16.86093435,17.44115774,18.04134796,18.58551597,19.14609733,19.72358709,20.31849526,20.93134721,21.48890062,22.06130571,22.6489581,23.25226393,23.87164017,24.4409536,25.02384457,25.62063686,26.23166202,26.85725949,27.45336777,28.06270693,28.68557063,29.32225905,29.97307905,30.6043457,31.24890754,31.90704457,32.57904271,33.26519388,33.95451928,34.65812896,35.37631893,36.10939131,36.85765451
"150","USA",42.28445983,42.26039927,42.23635241,42.21231923,42.18829972,42.16429388,42.84956888,43.5459813,44.25371217,44.97294542,45.70386801,46.66753854,47.65152816,48.65626529,49.68218741,50.72974119,51.50735641,52.29689138,53.0985288,53.91245419,54.73885591,55.38993459,56.04875738,56.71541639,57.39000482,58.07261698,58.62747165,59.18762768,59.75313571,60.32404689,60.90041284,61.40412202,61.9119974,62.42407343,62.94038485,63.46096671,63.92217294,64.38673101,64.85466528,65.3260003,65.80076076,66.19854193,66.59872778,67.00133284,67.40637175,67.81385921
"151","UZB",2.022234174,2.168258157,2.324826421,2.492700359,2.672696346,2.865689706,3.029419055,3.202502977,3.385475937,3.578902941,3.783381273,3.981213216,4.189389735,4.408451746,4.638968448,4.881538804,5.137153847,5.406153819,5.689239603,5.987148784,6.300657568,6.590477864,6.893629437,7.210725502,7.542407486,7.889346317,8.21514995,8.554408185,8.90767665,9.275533922,9.658582471,10.01816092,10.39112609,10.77797634,11.1792286,11.59541905,11.97594285,12.36895419,12.77486288,13.19409218,13.62707921,14.02149846,14.4273337,14.84491535,15.27458339,15.71668765
"152","VEN",9.909013107,10.10302775,10.30084113,10.50252762,10.70816306,10.91782475,11.17441847,11.43704272,11.70583924,11.98095309,12.26253275,12.46967289,12.68031208,12.8945094,13.11232497,13.33381991,13.62323906,13.91894025,14.22105982,14.52973709,14.84511441,15.15831187,15.47811707,15.80466942,16.13811127,16.47858796,16.82878209,17.18641835,17.55165491,17.92465328,18.30557841,18.68510662,19.07250356,19.46793238,19.87155959,20.28355518,20.70814563,21.14162393,21.58417612,22.03599214,22.4972659,22.97007957,23.45283013,23.94572641,24.44898164,24.96281354
"153","VNM",2.144331551,2.269070439,2.401065569,2.540739049,2.688537538,2.844933681,2.985308938,3.132610618,3.287180485,3.449377168,3.619576991,3.843606907,4.081502921,4.334123258,4.602379266,4.887238697,5.13230777,5.389665755,5.659928877,5.943744259,6.241791476,6.513033534,6.796062633,7.091390989,7.399553076,7.721106594,8.014279205,8.318583662,8.634442647,8.962294886,9.302595769,9.637845657,9.985177388,10.34502637,10.7178437,11.10409674,11.48339562,11.87565077,12.28130475,12.70081524,13.13465557,13.5509916,13.98052444,14.42367241,14.88086708,15.35255368
"154","VUT",3.520175579,3.610089751,3.702300557,3.79686666,3.89384822,3.993306934,4.04988587,4.107266442,4.165460007,4.224478084,4.284332355,4.372130108,4.461727078,4.553160137,4.64646691,4.741685796,4.88673613,5.036223619,5.190283999,5.349057157,5.512687258,5.700711017,5.89514779,6.096216306,6.304142759,6.519161055,6.746478001,6.981721272,7.225167253,7.477101963,7.737821398,8.023585409,8.319902917,8.627163671,8.945771813,9.276146412,9.628150109,9.993511357,10.37273704,10.76635327,11.17490613,11.60148056,12.04433842,12.50410128,12.98141446,13.47694788
"155","YEM",2.219717172,2.249555561,2.27979505,2.310441031,2.341498969,2.372974401,2.300417971,2.230080038,2.161892768,2.095790403,2.031709194,2.072008088,2.11310631,2.155019714,2.197764469,2.241357065,2.311513551,2.383865997,2.458483139,2.535435865,2.614797281,2.713662175,2.816265129,2.922747478,3.0332559,3.14794262,3.271666387,3.400252875,3.533893206,3.672786011,3.817137727,3.965222593,4.119052373,4.27884994,4.444846811,4.617283488,4.787166597,4.963300192,5.145914248,5.335247199,5.531546252,5.724559384,5.924307354,6.131025162,6.344956008,6.566351577
"156","ZAF",8.508314383,8.692514193,8.880701816,9.072963587,9.269387707,9.470064289,9.73727484,10.01202509,10.2945278,10.58500169,10.88367169,11.26736211,11.66457906,12.0757994,12.5015168,12.94224235,13.36147427,13.79428618,14.24111795,14.70242373,15.17867238,15.6139863,16.06178472,16.52242569,16.99627754,17.48371912,17.9364775,18.4009605,18.87747175,19.36632274,19.86783301,20.34324276,20.8300284,21.32846214,21.83882272,22.36139552,22.85208058,23.35353293,23.86598886,24.38968981,24.92488254,25.42741105,25.9400714,26.46306786,26.99660884,27.54090691
"157","ZMB",1.161462466,1.202870809,1.245755438,1.290168985,1.33616596,1.383802814,1.439517328,1.497475012,1.557766183,1.62048479,1.685728567,1.7596474,1.836807557,1.917351172,2.001426606,2.089188729,2.184756416,2.284695742,2.389206686,2.49849837,2.612789485,2.732412937,2.857513206,2.988341042,3.125158674,3.268240339,3.411464066,3.560964271,3.717016007,3.87990638,4.049935079,4.230999593,4.420159141,4.617775634,4.824227166,5.039908734,5.268768086,5.508019809,5.758135815,6.019609444,6.292956441,6.577191529,6.874264714,7.184755857,7.509271008,7.848443594
"158","ZWE",0.40000008,0.403015453,0.406053557,0.409114564,0.412198647,0.415305978,0.430686719,0.446637081,0.46317816,0.480331833,0.498120788,0.509867789,0.521891815,0.5341994,0.54679723,0.55969215,0.583668865,0.608672722,0.634747722,0.661939752,0.690296664,0.728063511,0.767896621,0.809909042,0.854220006,0.900955269,0.956203017,1.014838629,1.077069852,1.143117175,1.213214606,1.292945001,1.377915142,1.468469376,1.564974679,1.667822147,1.778861091,1.897292699,2.023609153,2.158335404,2.302031352,2.451825362,2.611366523,2.781289084,2.962268567,3.155024451
